COMMON NAME,OBSERVATION COUNT,STATE_PROVINCE,LATITUDE,LONGITUDE,OBSERVATION DATE
Snowy Owl,1,Michigan,46.2119127,-84.5724106,2/1/13
Snowy Owl,2,Michigan,46.2142884,-84.5715952,2/1/13
Snowy Owl,2,Michigan,46.2142884,-84.5715952,2/1/13
Snowy Owl,2,Michigan,46.2301437,-84.5759296,2/1/13
Snowy Owl,2,Michigan,46.2301437,-84.5759296,2/1/13
Snowy Owl,1,Oregon,46.2302,-124.003624,2/1/13
Snowy Owl,1,Michigan,46.2330529,-84.5703506,2/1/13
Snowy Owl,1,Michigan,46.2330529,-84.5703506,2/1/13
Snowy Owl,1,Michigan,46.2330529,-84.5703506,2/1/13
Snowy Owl,2,Wisconsin,46.6846143,-92.0982599,2/1/13
Snowy Owl,1,North Dakota,47.9618564,-97.1423074,2/1/13
Snowy Owl,1,North Dakota,48.0613354,-97.5695542,2/1/13
Snowy Owl,4,Washington,48.7871878,-122.7081871,2/1/13
Snowy Owl,1,Georgia,31.999357,-80.844183,2/2/13
Snowy Owl,1,New York,40.5786111,-73.5727778,2/2/13
Snowy Owl,1,New York,40.5945237,-73.5104002,2/2/13
Snowy Owl,1,New York,40.5945237,-73.5104002,2/2/13
Snowy Owl,1,New York,40.5945237,-73.5104002,2/2/13
Snowy Owl,1,Pennsylvania,41.3095345,-75.235405,2/2/13
Snowy Owl,1,Maine,43.39994,-70.40905,2/2/13
Snowy Owl,1,Michigan,43.5400248,-83.6217499,2/2/13
Snowy Owl,1,Michigan,43.5591428,-83.622797,2/2/13
Snowy Owl,1,Michigan,43.5726805,-83.6228657,2/2/13
Snowy Owl,1,Michigan,44.6973354,-85.6559445,2/2/13
Snowy Owl,1,Michigan,46.1870208,-84.3003273,2/2/13
Snowy Owl,1,Michigan,46.1870208,-84.3003273,2/2/13
Snowy Owl,1,Michigan,46.1870208,-84.3003273,2/2/13
Snowy Owl,1,Michigan,46.1870208,-84.3003273,2/2/13
Snowy Owl,1,Michigan,46.1870208,-84.3003273,2/2/13
Snowy Owl,1,Michigan,46.1874469,-84.3106817,2/2/13
Snowy Owl,1,Michigan,46.1874469,-84.3106817,2/2/13
Snowy Owl,3,Michigan,46.2142884,-84.5715952,2/2/13
Snowy Owl,3,Michigan,46.2142884,-84.5715952,2/2/13
Snowy Owl,1,Michigan,46.220634,-84.594533,2/2/13
Snowy Owl,1,Michigan,46.2301437,-84.5759296,2/2/13
Snowy Owl,1,Michigan,46.2301437,-84.5759296,2/2/13
Snowy Owl,9,Michigan,46.2303329,-84.5510334,2/2/13
Snowy Owl,4,Michigan,46.2608317,-84.5718098,2/2/13
Snowy Owl,4,Michigan,46.2608317,-84.5718098,2/2/13
Snowy Owl,4,Michigan,46.2608317,-84.5718098,2/2/13
Snowy Owl,4,Michigan,46.2608317,-84.5718098,2/2/13
Snowy Owl,4,Michigan,46.2608317,-84.5718098,2/2/13
Snowy Owl,1,Michigan,46.272936,-84.5878601,2/2/13
Snowy Owl,1,Wisconsin,46.6786523,-92.0949554,2/2/13
Snowy Owl,1,Wisconsin,46.67983,-92.0872736,2/2/13
Snowy Owl,1,Wisconsin,46.6811549,-92.0980024,2/2/13
Snowy Owl,1,Wisconsin,46.6811549,-92.0980024,2/2/13
Snowy Owl,1,Wisconsin,46.6830392,-92.1017361,2/2/13
Snowy Owl,1,Wisconsin,46.6846143,-92.0982599,2/2/13
Snowy Owl,5,Washington,46.9425863,-124.1223335,2/2/13
Snowy Owl,5,Washington,46.9425863,-124.1223335,2/2/13
Snowy Owl,5,Washington,46.9425863,-124.1223335,2/2/13
Snowy Owl,5,Washington,46.97371,-124.15629,2/2/13
Snowy Owl,1,Minnesota,47.02487,-91.69003,2/2/13
Snowy Owl,1,Minnesota,47.02487,-91.69003,2/2/13
Snowy Owl,1,Minnesota,47.02487,-91.69003,2/2/13
Snowy Owl,1,Minnesota,47.02487,-91.69003,2/2/13
Snowy Owl,1,Minnesota,47.02487,-91.69003,2/2/13
Snowy Owl,1,Minnesota,47.02487,-91.69003,2/2/13
Snowy Owl,1,Montana,47.6742016,-114.1477561,2/2/13
Snowy Owl,1,Massachusetts,42.3659007,-71.0202599,2/3/13
Snowy Owl,1,New Hampshire,43.1389291,-70.9309101,2/3/13
Snowy Owl,2,South Dakota,43.2107834,-98.4049791,2/3/13
Snowy Owl,1,Minnesota,43.939151,-93.0098343,2/3/13
Snowy Owl,1,Minnesota,43.9552593,-93.0342865,2/3/13
Snowy Owl,1,New York,44.0517457,-76.0488654,2/3/13
Snowy Owl,X,Michigan,44.5844806,-85.5022538,2/3/13
Snowy Owl,1,Michigan,44.67733,-85.664409,2/3/13
Snowy Owl,1,Michigan,44.67733,-85.664409,2/3/13
Snowy Owl,4,Michigan,44.678663,-85.6585195,2/3/13
Snowy Owl,1,Michigan,44.6818211,-85.6650245,2/3/13
Snowy Owl,1,Michigan,44.6818211,-85.6650245,2/3/13
Snowy Owl,1,Michigan,44.6822725,-85.6650036,2/3/13
Snowy Owl,2,Michigan,44.6955506,-85.6577897,2/3/13
Snowy Owl,2,Michigan,44.6955506,-85.6577897,2/3/13
Snowy Owl,2,Michigan,44.7157501,-85.647456,2/3/13
Snowy Owl,1,Montana,45.5018,-113.459284,2/3/13
Snowy Owl,1,Montana,45.50895,-113.494983,2/3/13
Snowy Owl,4,Michigan,46.2102496,-84.5710373,2/3/13
Snowy Owl,1,Michigan,46.5435295,-87.3954391,2/3/13
Snowy Owl,1,Wisconsin,46.6846143,-92.0982599,2/3/13
Snowy Owl,4,Washington,46.9425863,-124.1223335,2/3/13
Snowy Owl,5,Washington,46.9425863,-124.1223335,2/3/13
Snowy Owl,5,Washington,46.9425863,-124.1223335,2/3/13
Snowy Owl,1,Washington,47.683891,-122.4005622,2/3/13
Snowy Owl,1,Washington,48.2057972,-122.3683629,2/3/13
Snowy Owl,1,Washington,48.3394212,-122.4120712,2/3/13
Snowy Owl,3,Washington,48.7871878,-122.7081871,2/3/13
Snowy Owl,6,Washington,48.7871878,-122.7081871,2/3/13
Snowy Owl,1,Georgia,31.9901698,-80.8478308,2/4/13
Snowy Owl,1,Georgia,31.9901698,-80.8478308,2/4/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/4/13
Snowy Owl,1,New York,40.998557,-72.0895386,2/4/13
Snowy Owl,1,New York,41.006697,-72.0545053,2/4/13
Snowy Owl,1,South Dakota,43.0623664,-98.5696793,2/4/13
Snowy Owl,1,South Dakota,43.2107834,-98.4049791,2/4/13
Snowy Owl,1,Michigan,44.6777199,-85.6620505,2/4/13
Snowy Owl,2,Michigan,46.2102496,-84.5710373,2/4/13
Snowy Owl,2,Michigan,46.2102496,-84.5710373,2/4/13
Snowy Owl,2,Michigan,46.2102496,-84.5710373,2/4/13
Snowy Owl,2,Michigan,46.2102496,-84.5710373,2/4/13
Snowy Owl,1,Oregon,46.2286726,-124.0217721,2/4/13
Snowy Owl,2,Minnesota,46.8794377,-91.9535065,2/4/13
Snowy Owl,2,Washington,48.7871878,-122.7081871,2/4/13
Snowy Owl,3,Washington,48.7871878,-122.7081871,2/4/13
Snowy Owl,1,Alaska,56.8169289,-132.9498653,2/4/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/5/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/5/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/5/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/5/13
Snowy Owl,1,New York,40.998557,-72.0895386,2/5/13
Snowy Owl,1,New York,41.006697,-72.0545053,2/5/13
Snowy Owl,1,Rhode Island,41.3103371,-71.8743918,2/5/13
Snowy Owl,1,Rhode Island,41.3103371,-71.8743918,2/5/13
Snowy Owl,1,Michigan,42.8763415,-85.5267137,2/5/13
Snowy Owl,1,Michigan,43.5969431,-83.6233807,2/5/13
Snowy Owl,1,Michigan,43.8040576,-84.7579765,2/5/13
Snowy Owl,1,New York,44.0517457,-76.0488654,2/5/13
Snowy Owl,1,Michigan,44.6820957,-85.6298447,2/5/13
Snowy Owl,2,Wisconsin,46.680516,-92.098012,2/5/13
Snowy Owl,2,Wisconsin,46.680516,-92.098012,2/5/13
Snowy Owl,2,Wisconsin,46.680516,-92.098012,2/5/13
Snowy Owl,2,Wisconsin,46.680516,-92.098012,2/5/13
Snowy Owl,2,Wisconsin,46.680516,-92.098012,2/5/13
Snowy Owl,1,Wisconsin,46.685343,-92.1004701,2/5/13
Snowy Owl,1,Wisconsin,46.685343,-92.1004701,2/5/13
Snowy Owl,1,Washington,48.2320943,-122.3829746,2/5/13
Snowy Owl,1,Maine,43.4470928,-70.3369403,2/6/13
Snowy Owl,1,New York,44.0615629,-76.0817814,2/6/13
Snowy Owl,3,Michigan,46.2102496,-84.5710373,2/6/13
Snowy Owl,3,Michigan,46.2102496,-84.5710373,2/6/13
Snowy Owl,3,Michigan,46.2102496,-84.5710373,2/6/13
Snowy Owl,2,Michigan,46.2102496,-84.5710373,2/6/13
Snowy Owl,3,Michigan,46.2102496,-84.5710373,2/6/13
Snowy Owl,2,Washington,47.7328581,-120.0201416,2/6/13
Snowy Owl,2,Washington,47.7328581,-120.0201416,2/6/13
Snowy Owl,2,Washington,47.7328581,-120.0201416,2/6/13
Snowy Owl,2,Washington,47.7328581,-120.0201416,2/6/13
Snowy Owl,2,Washington,47.7328581,-120.0201416,2/6/13
Snowy Owl,1,Montana,48.0443451,-106.4373276,2/6/13
Snowy Owl,1,Georgia,31.989093,-80.848391,2/7/13
Snowy Owl,1,Georgia,31.9914938,-80.8473319,2/7/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/7/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/7/13
Snowy Owl,1,New York,42.4642461,-79.3755341,2/7/13
Snowy Owl,1,New York,44.0517457,-76.0488654,2/7/13
Snowy Owl,1,New York,44.0524972,-76.1480855,2/7/13
Snowy Owl,1,Michigan,44.6888693,-85.6459165,2/7/13
Snowy Owl,2,Michigan,46.2102496,-84.5710373,2/7/13
Snowy Owl,1,Wisconsin,46.5360746,-90.8946133,2/7/13
Snowy Owl,1,Washington,48.0725735,-122.1514893,2/7/13
Snowy Owl,1,Washington,48.18357,-119.4935708,2/7/13
Snowy Owl,1,Georgia,31.9864753,-80.8520365,2/8/13
Snowy Owl,1,Georgia,31.9864753,-80.8520365,2/8/13
Snowy Owl,1,Georgia,31.9890051,-80.8485603,2/8/13
Snowy Owl,1,Georgia,31.98946,-80.8481526,2/8/13
Snowy Owl,1,Georgia,31.98946,-80.8481526,2/8/13
Snowy Owl,1,Georgia,31.990188,-80.8479166,2/8/13
Snowy Owl,1,Georgia,31.9902426,-80.8479005,2/8/13
Snowy Owl,1,Georgia,31.9904337,-80.8476537,2/8/13
Snowy Owl,1,Georgia,31.9919169,-80.8461785,2/8/13
Snowy Owl,1,Georgia,31.9919169,-80.8461785,2/8/13
Snowy Owl,1,Georgia,31.99197,-80.84709,2/8/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/8/13
Snowy Owl,1,Minnesota,44.5868302,-95.6972265,2/8/13
Snowy Owl,3,Michigan,46.2193958,-84.656117,2/8/13
Snowy Owl,1,Oregon,46.2286726,-124.0217721,2/8/13
Snowy Owl,1,Wisconsin,46.5360746,-90.8946133,2/8/13
Snowy Owl,1,Minnesota,46.609329,-93.6125278,2/8/13
Snowy Owl,1,Wisconsin,46.6830098,-92.1018219,2/8/13
Snowy Owl,1,Wisconsin,46.6846143,-92.0982599,2/8/13
Snowy Owl,1,Wisconsin,46.6846143,-92.0982599,2/8/13
Snowy Owl,1,Wisconsin,46.6846143,-92.0982599,2/8/13
Snowy Owl,1,Minnesota,46.77987,-92.09109,2/8/13
Snowy Owl,1,Minnesota,46.77987,-92.09109,2/8/13
Snowy Owl,1,Minnesota,46.77987,-92.09109,2/8/13
Snowy Owl,1,Washington,46.946424,-124.139211,2/8/13
Snowy Owl,1,Montana,47.4993147,-114.6056843,2/8/13
Snowy Owl,1,Montana,48.0443451,-106.4373276,2/8/13
Snowy Owl,1,Alaska,56.8103553,-132.9608201,2/8/13
Snowy Owl,1,Georgia,31.9864753,-80.8520365,2/9/13
Snowy Owl,1,Georgia,31.9898058,-80.8482921,2/9/13
Snowy Owl,1,Georgia,31.9898058,-80.8482921,2/9/13
Snowy Owl,1,Georgia,31.990274,-80.847541,2/9/13
Snowy Owl,1,Georgia,31.990777,-80.84754,2/9/13
Snowy Owl,1,Georgia,31.990777,-80.84754,2/9/13
Snowy Owl,1,Georgia,31.990777,-80.84754,2/9/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/9/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/9/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/9/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/9/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/9/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/9/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/9/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/9/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/9/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/9/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/9/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/9/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/9/13
Snowy Owl,1,Michigan,42.8763415,-85.5267137,2/9/13
Snowy Owl,1,Michigan,42.8763415,-85.5267137,2/9/13
Snowy Owl,1,Michigan,42.8763415,-85.5267137,2/9/13
Snowy Owl,1,Michigan,42.8844549,-85.5295086,2/9/13
Snowy Owl,1,Wisconsin,43.0030316,-87.8870905,2/9/13
Snowy Owl,1,Wisconsin,43.0032,-87.8895,2/9/13
Snowy Owl,1,Wisconsin,43.0032,-87.8895,2/9/13
Snowy Owl,1,Wisconsin,43.0032,-87.8895,2/9/13
Snowy Owl,1,Wisconsin,43.0032,-87.8895,2/9/13
Snowy Owl,1,Wisconsin,43.0032,-87.8895,2/9/13
Snowy Owl,1,Wisconsin,43.0032,-87.8895,2/9/13
Snowy Owl,1,Wisconsin,43.0032,-87.8895,2/9/13
Snowy Owl,1,New York,43.1379059,-79.0146886,2/9/13
Snowy Owl,1,New York,43.1379059,-79.0146886,2/9/13
Snowy Owl,1,New York,43.1379059,-79.0146886,2/9/13
Snowy Owl,1,Michigan,43.578979,-83.622533,2/9/13
Snowy Owl,1,Michigan,43.600284,-83.6128235,2/9/13
Snowy Owl,1,Wisconsin,43.6256383,-88.6136627,2/9/13
Snowy Owl,1,Michigan,45.1627951,-85.5846119,2/9/13
Snowy Owl,3,Michigan,46.2047766,-84.5716508,2/9/13
Snowy Owl,3,Michigan,46.2047766,-84.5716508,2/9/13
Snowy Owl,2,Michigan,46.219574,-84.5491076,2/9/13
Snowy Owl,2,Oregon,46.2286726,-124.0217721,2/9/13
Snowy Owl,2,Michigan,46.2315011,-84.5717792,2/9/13
Snowy Owl,1,Wisconsin,46.5513055,-90.9086037,2/9/13
Snowy Owl,1,Wisconsin,46.6810077,-92.0958138,2/9/13
Snowy Owl,1,Wisconsin,46.6832232,-92.0954168,2/9/13
Snowy Owl,1,Wisconsin,46.6846143,-92.0982599,2/9/13
Snowy Owl,1,Wisconsin,46.6927074,-92.0733205,2/9/13
Snowy Owl,1,Wisconsin,46.6951383,-92.088089,2/9/13
Snowy Owl,1,Minnesota,46.77987,-92.09109,2/9/13
Snowy Owl,2,Washington,46.939844,-124.107345,2/9/13
Snowy Owl,4,Washington,46.9425863,-124.1223335,2/9/13
Snowy Owl,1,Montana,47.6641904,-111.3007221,2/9/13
Snowy Owl,1,Montana,47.6744654,-114.1477257,2/9/13
Snowy Owl,1,Montana,47.6752708,-114.1488934,2/9/13
Snowy Owl,1,Washington,47.7312681,-119.4543948,2/9/13
Snowy Owl,1,Washington,47.7312681,-119.4543948,2/9/13
Snowy Owl,2,Washington,48.2282464,-122.3494577,2/9/13
Snowy Owl,1,Washington,48.2282464,-122.3494577,2/9/13
Snowy Owl,3,Washington,48.2320943,-122.3829746,2/9/13
Snowy Owl,1,Georgia,31.9864753,-80.8520365,2/10/13
Snowy Owl,1,Georgia,31.9864753,-80.8520365,2/10/13
Snowy Owl,1,Georgia,31.9864753,-80.8520365,2/10/13
Snowy Owl,1,Georgia,31.9864753,-80.8520365,2/10/13
Snowy Owl,1,Georgia,31.9864753,-80.8520365,2/10/13
Snowy Owl,1,Georgia,31.9864753,-80.8520365,2/10/13
Snowy Owl,1,Georgia,31.9864753,-80.8520365,2/10/13
Snowy Owl,1,Georgia,31.9897967,-80.848099,2/10/13
Snowy Owl,1,Georgia,31.9898104,-80.848099,2/10/13
Snowy Owl,1,Georgia,31.9898149,-80.8469939,2/10/13
Snowy Owl,1,Georgia,31.990234,-80.847501,2/10/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/10/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/10/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/10/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/10/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/10/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/10/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/10/13
Snowy Owl,1,Michigan,42.8844549,-85.5295086,2/10/13
Snowy Owl,1,Michigan,42.8844549,-85.5295086,2/10/13
Snowy Owl,1,Maine,43.3430951,-70.506649,2/10/13
Snowy Owl,1,New York,44.0517457,-76.0488654,2/10/13
Snowy Owl,1,Wisconsin,46.6811255,-92.0979595,2/10/13
Snowy Owl,1,Wisconsin,46.6846143,-92.0982599,2/10/13
Snowy Owl,1,Wisconsin,46.6846143,-92.0982599,2/10/13
Snowy Owl,1,Wisconsin,46.686902,-92.104139,2/10/13
Snowy Owl,1,Wisconsin,46.686902,-92.104139,2/10/13
Snowy Owl,1,Wisconsin,46.686902,-92.104139,2/10/13
Snowy Owl,1,Wisconsin,46.686902,-92.104139,2/10/13
Snowy Owl,1,Wisconsin,46.686902,-92.104139,2/10/13
Snowy Owl,1,Wisconsin,46.686902,-92.104139,2/10/13
Snowy Owl,1,Wisconsin,46.686902,-92.104139,2/10/13
Snowy Owl,1,Montana,48.0369601,-106.4406524,2/10/13
Snowy Owl,1,Montana,48.0592233,-106.4201617,2/10/13
Snowy Owl,1,Washington,48.2057972,-122.3683629,2/10/13
Snowy Owl,1,Washington,48.2102601,-122.365471,2/10/13
Snowy Owl,3,Washington,48.7871878,-122.7081871,2/10/13
Snowy Owl,1,Georgia,31.9864753,-80.8520365,2/11/13
Snowy Owl,1,Georgia,31.9864753,-80.8520365,2/11/13
Snowy Owl,1,Georgia,31.9903154,-80.8475733,2/11/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/11/13
Snowy Owl,3,Michigan,46.3259498,-84.2645359,2/11/13
Snowy Owl,1,Minnesota,46.77987,-92.09109,2/11/13
Snowy Owl,1,Minnesota,46.77987,-92.09109,2/11/13
Snowy Owl,1,Minnesota,46.77987,-92.09109,2/11/13
Snowy Owl,1,Montana,48.0592233,-106.4201617,2/11/13
Snowy Owl,2,Washington,48.2320943,-122.3829746,2/11/13
Snowy Owl,1,Wisconsin,42.9968832,-87.8828188,2/12/13
Snowy Owl,1,Wisconsin,46.6846143,-92.0982599,2/12/13
Snowy Owl,1,Montana,48.0443451,-106.4373276,2/12/13
Snowy Owl,1,Georgia,31.9919169,-80.8461785,2/13/13
Snowy Owl,1,Illinois,41.7994074,-88.7345123,2/13/13
Snowy Owl,1,Illinois,41.8015189,-88.7345123,2/13/13
Snowy Owl,1,Illinois,41.8099641,-88.7348557,2/13/13
Snowy Owl,1,Maine,43.4470928,-70.3369403,2/13/13
Snowy Owl,1,New York,43.9953255,-76.2449646,2/13/13
Snowy Owl,1,Wisconsin,44.3933463,-88.2416296,2/13/13
Snowy Owl,1,Illinois,41.7838571,-88.7267876,2/14/13
Snowy Owl,1,Illinois,41.7856491,-88.734684,2/14/13
Snowy Owl,1,Illinois,41.7856491,-88.734684,2/14/13
Snowy Owl,1,Illinois,41.78589,-88.73017,2/14/13
Snowy Owl,1,Wisconsin,43.02692,-87.89763,2/14/13
Snowy Owl,1,New York,44.1159511,-76.3070441,2/14/13
Snowy Owl,2,Michigan,46.2107248,-84.5717239,2/14/13
Snowy Owl,X,Michigan,46.32023,-84.44455,2/14/13
Snowy Owl,1,Wisconsin,46.6792706,-92.0883465,2/14/13
Snowy Owl,3,Minnesota,47.2032722,-92.6630688,2/14/13
Snowy Owl,1,Georgia,31.9918193,-80.8477545,2/15/13
Snowy Owl,1,New York,40.6316723,-73.8032341,2/15/13
Snowy Owl,1,Wisconsin,42.9958904,-87.8798532,2/15/13
Snowy Owl,1,Wisconsin,43.0032,-87.8895,2/15/13
Snowy Owl,1,Wisconsin,43.0032,-87.8895,2/15/13
Snowy Owl,1,New York,44.030009,-76.070225,2/15/13
Snowy Owl,3,Michigan,46.2107248,-84.5717239,2/15/13
Snowy Owl,1,Michigan,46.2116751,-84.548893,2/15/13
Snowy Owl,1,Wisconsin,46.5360746,-90.8946133,2/15/13
Snowy Owl,1,Minnesota,46.77987,-92.09109,2/15/13
Snowy Owl,1,Minnesota,46.77987,-92.09109,2/15/13
Snowy Owl,1,Minnesota,46.77987,-92.09109,2/15/13
Snowy Owl,1,Minnesota,46.77987,-92.09109,2/15/13
Snowy Owl,1,Minnesota,46.77987,-92.09109,2/15/13
Snowy Owl,1,Minnesota,46.77987,-92.09109,2/15/13
Snowy Owl,1,Minnesota,46.78324,-92.10659,2/15/13
Snowy Owl,5,Washington,46.9425863,-124.1223335,2/15/13
Snowy Owl,1,Montana,48.0443451,-106.4373276,2/15/13
Snowy Owl,1,Montana,48.0592233,-106.4201617,2/15/13
Snowy Owl,1,Washington,48.2378513,-122.3788977,2/15/13
Snowy Owl,1,North Dakota,48.276567,-101.1882448,2/15/13
Snowy Owl,1,Washington,48.7871878,-122.7081871,2/15/13
Snowy Owl,1,Georgia,31.9864753,-80.8520365,2/16/13
Snowy Owl,1,Georgia,31.9864753,-80.8520365,2/16/13
Snowy Owl,1,Georgia,31.9864753,-80.8520365,2/16/13
Snowy Owl,1,Georgia,31.9864753,-80.8520365,2/16/13
Snowy Owl,1,Georgia,31.9894782,-80.8482948,2/16/13
Snowy Owl,1,Georgia,31.9902708,-80.8473507,2/16/13
Snowy Owl,1,Georgia,31.9902708,-80.8473507,2/16/13
Snowy Owl,1,Georgia,31.9902708,-80.8473507,2/16/13
Snowy Owl,1,Georgia,31.9903404,-80.8476645,2/16/13
Snowy Owl,1,Georgia,31.990408,-80.847782,2/16/13
Snowy Owl,1,Georgia,31.990461,-80.8479166,2/16/13
Snowy Owl,1,Georgia,31.991114,-80.846695,2/16/13
Snowy Owl,1,Georgia,31.9912981,-80.847576,2/16/13
Snowy Owl,1,Georgia,31.9912981,-80.847576,2/16/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/16/13
Snowy Owl,1,Illinois,41.7943523,-88.7335682,2/16/13
Snowy Owl,1,Utah,41.8599089,-111.9320583,2/16/13
Snowy Owl,1,Utah,41.8599089,-111.9320583,2/16/13
Snowy Owl,1,Utah,41.8599089,-111.9320583,2/16/13
Snowy Owl,1,Utah,41.8599089,-111.9320583,2/16/13
Snowy Owl,1,Wisconsin,42.9971754,-87.8829058,2/16/13
Snowy Owl,1,New Hampshire,43.032447,-70.7185435,2/16/13
Snowy Owl,1,Michigan,43.558129,-83.623081,2/16/13
Snowy Owl,1,Michigan,43.558129,-83.623081,2/16/13
Snowy Owl,1,Michigan,43.558129,-83.623081,2/16/13
Snowy Owl,1,Minnesota,45.5842359,-94.8412049,2/16/13
Snowy Owl,1,Michigan,46.203905,-84.570583,2/16/13
Snowy Owl,3,Michigan,46.2085865,-84.5610809,2/16/13
Snowy Owl,4,Michigan,46.214522,-84.662421,2/16/13
Snowy Owl,4,Michigan,46.214522,-84.662421,2/16/13
Snowy Owl,4,Michigan,46.214522,-84.662421,2/16/13
Snowy Owl,4,Michigan,46.214522,-84.662421,2/16/13
Snowy Owl,1,Michigan,46.220215,-84.550168,2/16/13
Snowy Owl,5,Michigan,46.2303329,-84.5510334,2/16/13
Snowy Owl,1,Minnesota,46.69635,-92.39314,2/16/13
Snowy Owl,1,Wisconsin,46.7207413,-92.1040878,2/16/13
Snowy Owl,1,Wisconsin,46.7207413,-92.1040878,2/16/13
Snowy Owl,1,Minnesota,46.77987,-92.09109,2/16/13
Snowy Owl,3,Washington,46.94066,-124.10915,2/16/13
Snowy Owl,2,Washington,46.9425863,-124.1223335,2/16/13
Snowy Owl,2,Washington,46.9427474,-124.1237926,2/16/13
Snowy Owl,1,Washington,47.6496624,-120.0730133,2/16/13
Snowy Owl,1,Washington,47.6496624,-120.0730133,2/16/13
Snowy Owl,1,Washington,47.6496624,-120.0730133,2/16/13
Snowy Owl,1,Washington,47.6496624,-120.0730133,2/16/13
Snowy Owl,1,Washington,47.6496624,-120.0730133,2/16/13
Snowy Owl,1,Washington,47.6496624,-120.0730133,2/16/13
Snowy Owl,1,Washington,47.683891,-122.4005622,2/16/13
Snowy Owl,1,North Dakota,47.9474537,-97.1426582,2/16/13
Snowy Owl,2,Washington,48.2282464,-122.3494577,2/16/13
Snowy Owl,X,Washington,48.23901,-122.38275,2/16/13
Snowy Owl,1,Georgia,31.9901698,-80.8478308,2/17/13
Snowy Owl,1,Georgia,31.9901698,-80.8478308,2/17/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/17/13
Snowy Owl,1,Georgia,32.012231,-80.840783,2/17/13
Snowy Owl,1,New York,43.97697,-76.271273,2/17/13
Snowy Owl,2,Wisconsin,44.38615,-88.25116,2/17/13
Snowy Owl,2,Wisconsin,44.38615,-88.25116,2/17/13
Snowy Owl,2,Wisconsin,44.38615,-88.25116,2/17/13
Snowy Owl,1,Wisconsin,44.4043541,-88.2360077,2/17/13
Snowy Owl,2,Wisconsin,44.4077265,-88.2362652,2/17/13
Snowy Owl,1,Wisconsin,44.5018582,-87.7476203,2/17/13
Snowy Owl,1,Wisconsin,44.5018582,-87.7476203,2/17/13
Snowy Owl,1,Wisconsin,44.512731,-87.767293,2/17/13
Snowy Owl,1,Wisconsin,44.512731,-87.767293,2/17/13
Snowy Owl,2,Michigan,46.1872065,-84.551028,2/17/13
Snowy Owl,2,Michigan,46.2076361,-84.5716381,2/17/13
Snowy Owl,2,Michigan,46.2097744,-84.5518112,2/17/13
Snowy Owl,1,Michigan,46.21858,-84.55684,2/17/13
Snowy Owl,1,Oregon,46.2286726,-124.0217721,2/17/13
Snowy Owl,4,Oregon,46.2286726,-124.0217721,2/17/13
Snowy Owl,1,Wisconsin,46.6816555,-92.0980453,2/17/13
Snowy Owl,1,Wisconsin,46.6816555,-92.0988607,2/17/13
Snowy Owl,2,Wisconsin,46.682539,-92.095985,2/17/13
Snowy Owl,2,Wisconsin,46.6837293,-92.0986891,2/17/13
Snowy Owl,2,Wisconsin,46.6844965,-92.1002555,2/17/13
Snowy Owl,2,Wisconsin,46.6846143,-92.0982599,2/17/13
Snowy Owl,2,Wisconsin,46.6846143,-92.0982599,2/17/13
Snowy Owl,1,Wisconsin,46.6907582,-92.0659018,2/17/13
Snowy Owl,1,Wisconsin,46.6907582,-92.0659018,2/17/13
Snowy Owl,2,Wisconsin,46.7207413,-92.1040878,2/17/13
Snowy Owl,2,Wisconsin,46.7207413,-92.1040878,2/17/13
Snowy Owl,2,Wisconsin,46.7207413,-92.1040878,2/17/13
Snowy Owl,1,Minnesota,46.77987,-92.09109,2/17/13
Snowy Owl,1,Minnesota,46.77987,-92.09109,2/17/13
